Name | Torrent | Magnet | Size | Date | Up | Donw | Overall
[Ohys-Raws] Tada-kun wa Koi o Shinai (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1051531.torrent| magnet:?xt=urn:btih:aab463d283ea722f725ebaec058b4ded4540d205&amp;dn=%5BOhys-Raws%5D%20Tada-kun%20wa%20Koi%20o%20Shinai%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.6 GiB | 2018-06-28 12:36 | 3 | 0 | 4697
[Ohys-Raws] Granblue Fantasy The Animation Season 2 (BS11 1280x720 x264 AAC)|https://nyaa.si/download/1207388.torrent| magnet:?xt=urn:btih:09b333ae337d4e352428524a29e3f072560f7705&amp;dn=%5BOhys-Raws%5D%20Granblue%20Fantasy%20The%20Animation%20Season%202%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.0 GiB | 2019-12-27 15:37 | 21 | 9 | 4695
[Ohys-Raws] Shoukoku no Altair (TBS 1280x720 x264 AAC)|https://nyaa.si/download/989991.torrent| magnet:?xt=urn:btih:d34c4658f9ae06faf9bf236e2055f23c180f1212&amp;dn=%5BOhys-Raws%5D%20Shoukoku%20no%20Altair%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 8.7 GiB | 2017-12-23 00:12 | 3 | 1 | 4687
[Ohys-Raws] Golden Kamuy (2018) (MX 1280x720 x264 AAC)|https://nyaa.si/download/1104874.torrent| magnet:?xt=urn:btih:a6ecb6006828d7d38a35eca61bf1efe47ef582cc&amp;dn=%5BOhys-Raws%5D%20Golden%20Kamuy%20%282018%29%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.2 GiB | 2018-12-24 14:54 | 1 | 0 | 4685
[Ohys-Raws] Re - Zero Kara Hajimeru Isekai Seikatsu (BD 1280x720 x264 AAC)|https://nyaa.si/download/903968.torrent| magnet:?xt=urn:btih:2d40dff6f7090aa8387ca3963fb60cc4dc2b4676&amp;dn=%5BOhys-Raws%5D%20Re%20-%20Zero%20Kara%20Hajimeru%20Isekai%20Seikatsu%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 10.3 GiB | 2017-03-01 02:47 | 12 | 4 | 4677
[Ohys-Raws] 25-sai no Joshikousei (MX 1280x720 x264 AAC)|https://nyaa.si/download/1019465.torrent| magnet:?xt=urn:btih:8087a37a43197782b21d28f021db6c42cb65a89a&amp;dn=%5BOhys-Raws%5D%2025-sai%20no%20Joshikousei%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 438.6 MiB | 2018-03-25 16:13 | 1 | 0 | 4663
[Ohys-Raws] Konbini Kareshi (TBS 1280x720 x264 AAC)|https://nyaa.si/download/963496.torrent| magnet:?xt=urn:btih:b76c7a4daa31ff006134c826a7a48b7df3690a81&amp;dn=%5BOhys-Raws%5D%20Konbini%20Kareshi%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.2 GiB | 2017-09-28 17:53 | 3 | 1 | 4663
[Ohys-Raws] Tonari no Kyuuketsuki-san (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1103940.torrent| magnet:?xt=urn:btih:24a09577ce8766098cc0e0a80b723ea6ea4cf0d5&amp;dn=%5BOhys-Raws%5D%20Tonari%20no%20Kyuuketsuki-san%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.0 GiB | 2018-12-21 12:47 | 5 | 1 | 4646
[Ohys-Raws] Senryuu Shoujo (TBS 1280x720 x264 AAC)|https://nyaa.si/download/1152967.torrent| magnet:?xt=urn:btih:84e7f6483b75303602913bd7aab64f12a322442e&amp;dn=%5BOhys-Raws%5D%20Senryuu%20Shoujo%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 1.6 GiB | 2019-06-21 17:18 | 7 | 0 | 4645
[Ohys-Raws] Zombieland Saga (BD 1280x720 x264 AAC)|https://nyaa.si/download/1140127.torrent| magnet:?xt=urn:btih:bf0d4005396008f6698cc406169a26bcb7e659bd&amp;dn=%5BOhys-Raws%5D%20Zombieland%20Saga%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.0 GiB | 2019-05-01 10:12 | 7 | 3 | 4639
[Ohys-Raws] Val x Love (AT-X+BS11 1280x720 x264 AAC)|https://nyaa.si/download/1205916.torrent| magnet:?xt=urn:btih:baa50b3aacf4c89d263d9eac7bea147e6291677a&amp;dn=%5BOhys-Raws%5D%20Val%20x%20Love%20%28AT-X%2BBS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.6 GiB | 2019-12-22 00:24 | 18 | 1 | 4631
[Ohys-Raws] Radiant (NHKE 1280x720 x264 AAC)|https://nyaa.si/download/1121162.torrent| magnet:?xt=urn:btih:0c92175f4efc65a1aa516617ddedf52ae1131073&amp;dn=%5BOhys-Raws%5D%20Radiant%20%28NHKE%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 7.3 GiB | 2019-02-23 09:13 | 12 | 3 | 4631
[Ohys-Raws] Kakegurui (BD 1280x720 x264 AAC)|https://nyaa.si/download/1106265.torrent| magnet:?xt=urn:btih:bb91dcd3963283cc4d39fb13c04a6bdd6d84f816&amp;dn=%5BOhys-Raws%5D%20Kakegurui%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.4 GiB | 2018-12-30 03:05 | 5 | 1 | 4620
[Ohys-Raws] Shingeki no Kyojin (BD 1280x720 x264 AAC)|https://nyaa.si/download/894758.torrent| magnet:?xt=urn:btih:6fb2c8d9ead087224faa3384544eefe17e3fd1b6&amp;dn=%5BOhys-Raws%5D%20Shingeki%20no%20Kyojin%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 18.0 GiB | 2017-01-31 02:28 | 4 | 1 | 4607
[Ohys-Raws] Ore ga Suki na no wa Imouto Dakedo Imouto ja Nai (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1103514.torrent| magnet:?xt=urn:btih:2ea98dfbae4f272ffb65d51dd66c414cd47ce0f2&amp;dn=%5BOhys-Raws%5D%20Ore%20ga%20Suki%20na%20no%20wa%20Imouto%20Dakedo%20Imouto%20ja%20Nai%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.7 GiB | 2018-12-19 12:06 | 3 | 0 | 4592
[Ohys-Raws] Boogiepop wa Warawanai (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1130741.torrent| magnet:?xt=urn:btih:4e4dbf107f64ccce5c7e0f6e05266001e1c82e81&amp;dn=%5BOhys-Raws%5D%20Boogiepop%20wa%20Warawanai%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.2 GiB | 2019-03-29 12:34 | 2 | 1 | 4580
[Ohys-Raws] Idolmaster Cinderella Girls Gekijou 2 (BS11 1280x720 x264 AAC)|https://nyaa.si/download/991211.torrent| magnet:?xt=urn:btih:d81df3dfe1b6817f62dcd50d548eec3b9a0f15a7&amp;dn=%5BOhys-Raws%5D%20Idolmaster%20Cinderella%20Girls%20Gekijou%202%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 590.1 MiB | 2017-12-26 13:12 | 1 | 2 | 4564
[Ohys-Raws] Darwin`s Game (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1230580.torrent| magnet:?xt=urn:btih:5170ac6e7c06729a720d8a6710c5e4ee788f25b3&amp;dn=%5BOhys-Raws%5D%20Darwin%60s%20Game%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.5 GiB | 2020-03-20 15:34 | 53 | 23 | 4563
[Ohys-Raws] Chio-chan no Tsuugakuro (MX 1280x720 x264 AAC)|https://nyaa.si/download/1077353.torrent| magnet:?xt=urn:btih:9c69b7352a7490e0363744f8f7249c354e121846&amp;dn=%5BOhys-Raws%5D%20Chio-chan%20no%20Tsuugakuro%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.1 GiB | 2018-09-21 14:01 | 1 | 4 | 4556
[Ohys-Raws] Piano no Mori (2018) (NHKG 1280x720 x264 AAC)|https://nyaa.si/download/1053182.torrent| magnet:?xt=urn:btih:1caa695d3e7e98ac735db152e411a3d37140b5e0&amp;dn=%5BOhys-Raws%5D%20Piano%20no%20Mori%20%282018%29%20%28NHKG%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.0 GiB | 2018-07-03 15:53 | 3 | 2 | 4530
[Ohys-Raws] Strike the Blood I+II+III+OVA (BD 1280x720 x264 AAC)|https://nyaa.si/download/1181383.torrent| magnet:?xt=urn:btih:2696f8f60f023e4c09d4f1be3543198e8add114e&amp;dn=%5BOhys-Raws%5D%20Strike%20the%20Blood%20I%2BII%2BIII%2BOVA%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 15.7 GiB | 2019-10-05 05:39 | 18 | 7 | 4524
[Ohys-Raws] Lord of Vermilion Guren no Ou (MX 1280x720 x264 AAC)|https://nyaa.si/download/1079257.torrent| magnet:?xt=urn:btih:01839626be112d078e4322fa29742d8741d2c7c0&amp;dn=%5BOhys-Raws%5D%20Lord%20of%20Vermilion%20Guren%20no%20Ou%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.6 GiB | 2018-09-28 16:59 | 0 | 2 | 4523
[Ohys-Raws] Senki Zesshou Symphogear XV (BS11 1280x720 x264 AAC)|https://nyaa.si/download/1179685.torrent| magnet:?xt=urn:btih:d8e150bfcd0ed61a01f5a44acea54f2b2c06841b&amp;dn=%5BOhys-Raws%5D%20Senki%20Zesshou%20Symphogear%20XV%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.8 GiB | 2019-09-28 16:38 | 8 | 0 | 4514
[Ohys-Raws] Strike the Blood III (BD 1280x720 x264 AAC)|https://nyaa.si/download/1180873.torrent| magnet:?xt=urn:btih:cca4070a58329a8fd60834095e58b9c060cac088&amp;dn=%5BOhys-Raws%5D%20Strike%20the%20Blood%20III%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.5 GiB | 2019-10-03 08:07 | 10 | 5 | 4509
[Ohys-Raws] Rokka no Yuusha (BD 1280x720 x264 AAC)|https://nyaa.si/download/1215710.torrent| magnet:?xt=urn:btih:99bf8d32ed8c052237c836a6a41ee8f72b0175ff&amp;dn=%5BOhys-Raws%5D%20Rokka%20no%20Yuusha%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.6 GiB | 2020-01-27 11:29 | 17 | 3 | 4502
[Ohys-Raws] 3D Kanojo Real Girl (BD 1280x720 x264 AAC)|https://nyaa.si/download/1104253.torrent| magnet:?xt=urn:btih:61a3ff39e6aea131cd9627dbeed0048897b0388b&amp;dn=%5BOhys-Raws%5D%203D%20Kanojo%20Real%20Girl%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.1 GiB | 2018-12-22 12:14 | 4 | 1 | 4472
[Ohys-Raws] Overlord (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/739042.torrent| magnet:?xt=urn:btih:9e6ab9de94c1171187a96856a7642e7fdbb49972&amp;dn=%5BOhys-Raws%5D%20Overlord%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.5 GiB | 2015-09-29 09:38 | 7 | 0 | 4468
[Ohys-Raws] Nanatsu no Bitoku (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1021345.torrent| magnet:?xt=urn:btih:6b5cbffbf1a96862d1ed57c7088dc653c2888145&amp;dn=%5BOhys-Raws%5D%20Nanatsu%20no%20Bitoku%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 674.9 MiB | 2018-03-30 15:37 | 2 | 0 | 4459
[Ohys-Raws] Kandagawa Jet Girls (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1210001.torrent| magnet:?xt=urn:btih:16f19cb67132a6f837ade18a707b6cdb8c0a33e7&amp;dn=%5BOhys-Raws%5D%20Kandagawa%20Jet%20Girls%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.0 GiB | 2020-01-07 15:06 | 20 | 6 | 4443
[Ohys-Raws] Death March kara Hajimaru Isekai Kyousoukyoku (BD 1280x720 x264 AAC)|https://nyaa.si/download/1149850.torrent| magnet:?xt=urn:btih:6e549beb2bafc8559028eca4ddc75acffc65ece0&amp;dn=%5BOhys-Raws%5D%20Death%20March%20kara%20Hajimaru%20Isekai%20Kyousoukyoku%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.1 GiB | 2019-06-09 10:51 | 7 | 8 | 4421
[Ohys-Raws] Bang Dream! 2nd Season (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1130560.torrent| magnet:?xt=urn:btih:d412993475005ef8b3fe3f0fdb2e17aa25c77ee2&amp;dn=%5BOhys-Raws%5D%20Bang%20Dream%21%202nd%20Season%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.2 GiB | 2019-03-28 15:05 | 10 | 1 | 4419
[Ohys-Raws] Sounan Desuka (BD 1280x720 x264 AAC)|https://nyaa.si/download/1209004.torrent| magnet:?xt=urn:btih:7849cff8f722b483466e2bb7447b2d8a3afea564&amp;dn=%5BOhys-Raws%5D%20Sounan%20Desuka%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.0 GiB | 2020-01-03 13:50 | 17 | 4 | 4411
[Ohys-Raws] Sword Art Online II (BD 1280x720 x264 AAC)|https://nyaa.si/download/709645.torrent| magnet:?xt=urn:btih:ebcff601753d62f255bdd0cfc68ef25946186523&amp;dn=%5BOhys-Raws%5D%20Sword%20Art%20Online%20II%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 12.8 GiB | 2015-07-09 05:09 | 4 | 3 | 4404
[Ohys-Raws] Mitsuboshi Colors (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1019392.torrent| magnet:?xt=urn:btih:a3469b58be7b66d8e75d5664ed996e6a00ef8728&amp;dn=%5BOhys-Raws%5D%20Mitsuboshi%20Colors%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.7 GiB | 2018-03-25 14:04 | 3 | 1 | 4387
