Name | Torrent | Magnet | Size | Date | Up | Donw | Overall
[Leopard-Raws] Saenai Heroine no Sodatekata (CX 1280x720 x264 AAC) | https://nyaa.si/download/670563.torrent | magnet:?xt=urn:btih:1acc5b9c345b8a9c0c027ee88523cbb69d8bafa3&amp;dn=%5BLeopard-Raws%5D%20Saenai%20Heroine%20no%20Sodatekata%20%28CX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.4 GiB | 2015-03-26 15:45 | 1 | 0 | 2049
[Leopard-Raws] Yowamushi Pedal (TX 1280x720 x264 AAC) | https://nyaa.si/download/569912.torrent | magnet:?xt=urn:btih:50736458e7c50d5cb44d611eb0f045b119bca358&amp;dn=%5BLeopard-Raws%5D%20Yowamushi%20Pedal%20%28TX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 17.4 GiB | 2014-06-30 16:27 | 1 | 1 | 2041
[Leopard-Raws] Shokugeki no Souma (TBS 1280x720 x264 AAC) | https://nyaa.si/download/737578.torrent | magnet:?xt=urn:btih:e5644d520a87f12966068ae979fab7905f2a95e3&amp;dn=%5BLeopard-Raws%5D%20Shokugeki%20no%20Souma%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 11.3 GiB | 2015-09-25 17:26 | 1 | 0 | 1961
[Leopard-Raws] Koukaku Kidoutai Arise - Alternative Architecture (KBS 1280x720 x264 AAC) | https://nyaa.si/download/703301.torrent | magnet:?xt=urn:btih:27f2665e84e0e37a33c50a184b8cb2293cbc5ecd&amp;dn=%5BLeopard-Raws%5D%20Koukaku%20Kidoutai%20Arise%20-%20Alternative%20Architecture%20%28KBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.2 GiB | 2015-06-20 13:39 | 2 | 4 | 1938
[Leopard-Raws] Fate - Kaleid Liner Prisma Illya (MX 1280x720 x264 AAC) | https://nyaa.si/download/472857.torrent | magnet:?xt=urn:btih:b799b2fa7878b759a21acadff932d0f3c7c0fc44&amp;dn=%5BLeopard-Raws%5D%20Fate%20-%20Kaleid%20Liner%20Prisma%20Illya%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.5 GiB | 2013-09-13 23:34 | 2 | 2 | 1931
[Leopard-Raws] Tokyo Ghoul (MX 1280x720 x264 AAC) | https://nyaa.si/download/599198.torrent | magnet:?xt=urn:btih:612a7b4726e13ab69a5701aec93597ecfd118c7a&amp;dn=%5BLeopard-Raws%5D%20Tokyo%20Ghoul%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.0 GiB | 2014-09-18 15:38 | 2 | 0 | 1908
[Leopard-Raws] Fate - Kaleid Liner Prisma Illya Zwei! (MX 1280x720 x264 AAC) | https://nyaa.si/download/597241.torrent | magnet:?xt=urn:btih:3edc29185d83d2c3626d2da61786aa7abaac172a&amp;dn=%5BLeopard-Raws%5D%20Fate%20-%20Kaleid%20Liner%20Prisma%20Illya%20Zwei%21%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.6 GiB | 2014-09-13 17:57 | 2 | 1 | 1903
[Leopard-Raws] Shingeki no Kyojin Season 2 - Complete (MBS 1280x720 x264 AAC) | https://nyaa.si/download/931823.torrent | magnet:?xt=urn:btih:3c13bb4c3c42fdf62b88257fec07c9df3bec6a71&amp;dn=%5BLeopard-Raws%5D%20Shingeki%20no%20Kyojin%20Season%202%20-%20Complete%20%28MBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 8.1 GiB | 2017-06-18 15:24 | 1 | 0 | 1897
[Leopard-Raws] Kekkai Sensen (MBS 1280x720 x264 AAC) | https://nyaa.si/download/740541.torrent | magnet:?xt=urn:btih:3267d9fe35e35bee601179a7d5c1958c08cb98ec&amp;dn=%5BLeopard-Raws%5D%20Kekkai%20Sensen%20%28MBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 6.3 GiB | 2015-10-04 02:10 | 2 | 0 | 1889
[Leopard-Raws] Log Horizon 2 (NHKE 1280x720 x264 AAC) | https://nyaa.si/download/671166.torrent | magnet:?xt=urn:btih:66e4abae8aab48fa954c2e4de51e4f8bb9bba2a4&amp;dn=%5BLeopard-Raws%5D%20Log%20Horizon%202%20%28NHKE%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 8.4 GiB | 2015-03-28 06:52 | 2 | 1 | 1874
[Leopard-Raws] Monogatari Series - Second Season (MX 1280x720 x264 AAC) | https://nyaa.si/download/506838.torrent | magnet:?xt=urn:btih:8d6bf5ba2f6eb67b0d2a5befa37383589c94c00d&amp;dn=%5BLeopard-Raws%5D%20Monogatari%20Series%20-%20Second%20Season%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 6.8 GiB | 2013-12-29 02:41 | 2 | 1 | 1781
[Leopard-Raws] Hoozuki no Reitetsu (TBS 1280x720 x264 AAC) | https://nyaa.si/download/539609.torrent | magnet:?xt=urn:btih:c49a20ef4fd921ef8a234303093d028c13630d58&amp;dn=%5BLeopard-Raws%5D%20Hoozuki%20no%20Reitetsu%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.3 GiB | 2014-04-05 10:20 | 0 | 1 | 1756
[Leopard-Raws] Nichijou (MX 1280x720 x264 AAC) | https://nyaa.si/download/251104.torrent | magnet:?xt=urn:btih:e88f5de23f5184861b84648766b4e935ca7dd834&amp;dn=%5BLeopard-Raws%5D%20Nichijou%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 8.7 GiB | 2011-10-08 07:54 | 1 | 2 | 1737
[Leopard-Raws] Tiger &amp; Bunny (MX 1280x720 x264 AAC) | https://nyaa.si/download/251109.torrent | magnet:?xt=urn:btih:c1a505bae60ccceac21862184a983ee994d14e6e&amp;dn=%5BLeopard-Raws%5D%20Tiger%20%26%20Bunny%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 8.9 GiB | 2011-10-08 07:56 | 3 | 4 | 1734
[Leopard-Raws] New Game! (ATX 1280x720 x264 AAC) | https://nyaa.si/download/852203.torrent | magnet:?xt=urn:btih:6413f28837a43dbf84b579cad5c92a4b13411b32&amp;dn=%5BLeopard-Raws%5D%20New%20Game%21%20%28ATX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.0 GiB | 2016-09-21 09:28 | 1 | 0 | 1669
[Leopard-Raws] Shingeki no Kyojin (MBS 1280x720 x264 AAC) | https://nyaa.si/download/477718.torrent | magnet:?xt=urn:btih:3b346d186773d6b033438e8b2f47f3009b91adaa&amp;dn=%5BLeopard-Raws%5D%20Shingeki%20no%20Kyojin%20%28MBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 12.4 GiB | 2013-09-28 17:15 | 1 | 0 | 1585
[Leopard-Raws] Boku dake ga Inai Machi (CX 1280x720 x264 AAC) | https://nyaa.si/download/796754.torrent | magnet:?xt=urn:btih:1b092065c083762c01d16ca788f35d4b8b996613&amp;dn=%5BLeopard-Raws%5D%20Boku%20dake%20ga%20Inai%20Machi%20%28CX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.4 GiB | 2016-03-24 22:32 | 2 | 0 | 1581
[Leopard-Raws] Log Horizon (NHKE 1280x720 x264 AAC) | https://nyaa.si/download/534878.torrent | magnet:?xt=urn:btih:40c482d9dc325b5e94a6215714740ee2037db261&amp;dn=%5BLeopard-Raws%5D%20Log%20Horizon%20%28NHKE%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 7.9 GiB | 2014-03-22 07:21 | 3 | 1 | 1558
[Leopard-Raws] Kuroko no Basuke 3 (MBS 1280x720 x264 AAC) | https://nyaa.si/download/706707.torrent | magnet:?xt=urn:btih:6311b3b7110cd1579a42d20cbe47eb106ed51f25&amp;dn=%5BLeopard-Raws%5D%20Kuroko%20no%20Basuke%203%20%28MBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 8.8 GiB | 2015-06-30 15:38 | 0 | 1 | 1477
[Leopard-Raws] Yahari Ore no Seishun Love Come wa Machigatteiru. (TBS 1280x720 x264 AAC) | https://nyaa.si/download/446972.torrent | magnet:?xt=urn:btih:c364b620e56670778c478f96ec3743c3aa3ff599&amp;dn=%5BLeopard-Raws%5D%20Yahari%20Ore%20no%20Seishun%20Love%20Come%20wa%20Machigatteiru.%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.1 GiB | 2013-06-27 21:40 | 0 | 0 | 1472
[Leopard-Raws] Senki Zesshou Symphogear GX (MBS 1280x720 x264 AAC) | https://nyaa.si/download/737707.torrent | magnet:?xt=urn:btih:1bafed8804ee488bae370cd0cb74dcd3637628c4&amp;dn=%5BLeopard-Raws%5D%20Senki%20Zesshou%20Symphogear%20GX%20%28MBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 7.2 GiB | 2015-09-26 02:13 | 3 | 2 | 1472
[Leopard-Raws] Haikyuu!! Second Season (MBS 1280x720 x264 AAC) | https://nyaa.si/download/797634.torrent | magnet:?xt=urn:btih:96d323f14f230a34d51a44bf376149a87e9116df&amp;dn=%5BLeopard-Raws%5D%20Haikyuu%21%21%20Second%20Season%20%28MBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 9.0 GiB | 2016-03-27 05:46 | 0 | 3 | 1455
[Leopard-Raws] Shingeki no Bahamut - Genesis (MX 1280x720 x264 AAC) | https://nyaa.si/download/640008.torrent | magnet:?xt=urn:btih:fd91de441a77455c7fec5c9b445e4f829706960d&amp;dn=%5BLeopard-Raws%5D%20Shingeki%20no%20Bahamut%20-%20Genesis%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 7.0 GiB | 2014-12-29 12:12 | 1 | 0 | 1449
[Leopard-Raws] Psycho-pass 2 (CX 1280x720 x264 AAC) | https://nyaa.si/download/637133.torrent | magnet:?xt=urn:btih:e539b9b4752675cd30242030237d6a743d605782&amp;dn=%5BLeopard-Raws%5D%20Psycho-pass%202%20%28CX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.8 GiB | 2014-12-21 10:22 | 0 | 0 | 1420
[Leopard-Raws] Gundam Build Fighters (TX 1280x720 x264 AAC) | https://nyaa.si/download/538030.torrent | magnet:?xt=urn:btih:9449c45b8ded5ceb40dc45df44a8bff66ae3bcf7&amp;dn=%5BLeopard-Raws%5D%20Gundam%20Build%20Fighters%20%28TX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 9.6 GiB | 2014-03-31 09:55 | 1 | 2 | 1405
[Leopard-Raws] Gochuumon wa Usagi Desu ka (MX 1280x720 x264 AAC) | https://nyaa.si/download/568431.torrent | magnet:?xt=urn:btih:8fd148f5415a470e826f6f44436d4b7df75abb2f&amp;dn=%5BLeopard-Raws%5D%20Gochuumon%20wa%20Usagi%20Desu%20ka%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.4 GiB | 2014-06-26 12:44 | 4 | 0 | 1403
[Leopard-Raws] Hataraku Maou-sama! (BS4 MX 1280x720 x264 AAC) | https://nyaa.si/download/449455.torrent | magnet:?xt=urn:btih:7f769373cb19f4e74a41dc2b8345fc1df007b3a0&amp;dn=%5BLeopard-Raws%5D%20Hataraku%20Maou-sama%21%20%28BS4%20MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.9 GiB | 2013-07-04 21:47 | 2 | 1 | 1401
[Leopard-Raws] Tokyo Ghoul A (MX 1280x720 x264 AAC) | https://nyaa.si/download/670504.torrent | magnet:?xt=urn:btih:ef7e01df53b91f266eb3a62df5228fdf5ec4de7b&amp;dn=%5BLeopard-Raws%5D%20Tokyo%20Ghoul%20A%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.9 GiB | 2015-03-26 13:41 | 0 | 0 | 1354
[Leopard-Raws] Gundam G no Reconguista (TBS 1280x720 x264 AAC) | https://nyaa.si/download/671119.torrent | magnet:?xt=urn:btih:f562d1182b56a45fe681f1978e3f9843b0e4dfa6&amp;dn=%5BLeopard-Raws%5D%20Gundam%20G%20no%20Reconguista%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 12.2 GiB | 2015-03-28 03:18 | 0 | 3 | 1353
[Leopard-Raws] Kill la Kill (TBS 1280x720 x264 AAC) | https://nyaa.si/download/537208.torrent | magnet:?xt=urn:btih:8fff616e8cdb5045cc7ddce875ab82c3fd1e89f3&amp;dn=%5BLeopard-Raws%5D%20Kill%20la%20Kill%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 10.8 GiB | 2014-03-29 01:48 | 2 | 2 | 1334
[Leopard-Raws] Yuri on Ice (EX 1280x720 x264 AAC) | https://nyaa.si/download/883138.torrent | magnet:?xt=urn:btih:0fdab1a5ec0ac25cc1eed43a74285b51f58b9ffa&amp;dn=%5BLeopard-Raws%5D%20Yuri%20on%20Ice%20%28EX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.7 GiB | 2016-12-22 10:23 | 0 | 2 | 1327
[Leopard-Raws] Jormungand - Perfect Order (MX 1280x720 x264 AAC) | https://nyaa.si/download/387903.torrent | magnet:?xt=urn:btih:f2e244dd4a760683b01d1206a796576d707f707b&amp;dn=%5BLeopard-Raws%5D%20Jormungand%20-%20Perfect%20Order%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.8 GiB | 2012-12-29 09:18 | 1 | 2 | 1311
[Leopard-Raws] Jormungand (MX 1280x720 x264 AAC)[rev] | https://nyaa.si/download/326762.torrent | magnet:?xt=urn:btih:eae4d3ad2cc162ae5cbed2bed39cdc5de9a680c8&amp;dn=%5BLeopard-Raws%5D%20Jormungand%20%28MX%201280x720%20x264%20AAC%29%5Brev%5D&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.8 GiB | 2012-06-28 11:54 | 1 | 1 | 1280
[Leopard-Raws] Baka to Test to Shoukanjuu Ni! (TX 1280x720 x264 AAC) | https://nyaa.si/download/251089.torrent | magnet:?xt=urn:btih:e561d40967bc2f51516b58f1ad9cc8653896b025&amp;dn=%5BLeopard-Raws%5D%20Baka%20to%20Test%20to%20Shoukanjuu%20Ni%21%20%28TX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.9 GiB | 2011-10-08 07:48 | 0 | 2 | 1253
